Hora,Nombre completo del usuario,Usuario afectado,Contexto del evento,Nombre evento,Descripción,Dirección IP
"27/03/23, 20:42:47",Hypno,Slowbro,Tarea: Entrega 1,Formulario de calificaciones visto,The user with id 97 viewed the grading form for the user with id 80 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:42:46",Hypno,-,Tarea: Entrega 1,Visualización de las Calificaciones,The user with id 97 viewed the grading table for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:42:46",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:42:44",Hypno,-,Tarea: Entrega 1,Visualización de las Calificaciones,The user with id 97 viewed the grading table for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:42:44",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:42:31",Clefairy,Wigglytuff,Tarea: Entrega 1,Formulario de calificaciones visto,The user with id 35 viewed the grading form for the user with id 40 for the assignment with course module id 37038.,190.247.86.94
"27/03/23, 20:42:30",Clefairy,Poliwhirl,Tarea: Entrega 1,Se ha calificado el envío.,The user with id 35 has graded the submission 59717 for the user with id 61 for the assignment with course module id 37038.,190.247.86.94
"27/03/23, 20:42:30",Clefairy,Poliwhirl,Tarea: Entrega 1,El estado del flujo de trabajo ha sido actualizado.,The user with id 35 has set the workflow state of the user with id 61 to the state readyforrelease for the assignment with course module id 37038.,190.247.86.94
"27/03/23, 20:41:50",Jolteon,-,Página: Material de las clases,Módulo de curso visto,The user with id 135 viewed the page activity with course module id 37545.,186.22.19.24
"27/03/23, 20:41:23",Clefairy,Poliwhirl,Tarea: Entrega 1,Formulario de calificaciones visto,The user with id 35 viewed the grading form for the user with id 61 for the assignment with course module id 37038.,190.247.86.94
"27/03/23, 20:41:22",Clefairy,Kabutops,Tarea: Entrega 1,Se ha calificado el envío.,The user with id 35 has graded the submission 59716 for the user with id 141 for the assignment with course module id 37038.,190.247.86.94
"27/03/23, 20:41:22",Clefairy,Kabutops,Tarea: Entrega 1,El estado del flujo de trabajo ha sido actualizado.,The user with id 35 has set the workflow state of the user with id 141 to the state readyforrelease for the assignment with course module id 37038.,190.247.86.94
"27/03/23, 20:41:17",Jolteon,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 135 viewed the course with id 1159.,186.22.19.24
"27/03/23, 20:41:12",Jolteon,-,Encuesta: Encuesta inicial,Módulo de curso visto,The user with id 135 viewed the feedback activity with course module id 36886.,186.22.19.24
"27/03/23, 20:40:54",Jolteon,-,Foro: Avisos,Módulo de curso visto,The user with id 135 viewed the forum activity with course module id 36881.,186.22.19.24
"27/03/23, 20:40:51",Hypno,-,Tarea: Entrega 1,Visualización de las Calificaciones,The user with id 97 viewed the grading table for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:50",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:40:50",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:40:49",Jolteon,-,Página: Reglamento de cursada,Módulo de curso visto,The user with id 135 viewed the page activity with course module id 37524.,186.22.19.24
"27/03/23, 20:40:46",Hypno,-,Tarea: Entrega 1,Visualización de las Calificaciones,The user with id 97 viewed the grading table for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:46",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:40:38",Hypno,-,Tarea: Entrega 1,Se ha visualizado el estado de la entrega.,The user with id 97 has viewed the submission status page for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:38",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Jolteon,-,Archivo: Cronograma  tentativo 2023,Módulo de curso visto,The user with id 135 viewed the resource activity with course module id 37466.,186.22.19.24
"27/03/23, 20:40:32",Hypno,-,Tarea: Entrega 1,Visualización de las Calificaciones,The user with id 97 viewed the grading table for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Omanyte,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 138 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Eevee,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 133 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Jynx,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 124 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Staryu,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 120 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Mr. Mime,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 122 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Omastar,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 139 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Lapras,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 131 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Gyarados,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 130 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Scyther,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 123 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Tauros,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 128 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Starmie,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 121 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Ditto,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 132 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Magikarp,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 129 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Electabuzz,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 125 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Horsea,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 116 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Tangela,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 114 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,Seadra,Tarea: Entrega 1,El evaluador asignado ha sido actualizado,The user with id 97 has set the marker for the user with id 117 to 15419 for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:32",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:40:28",Jolteon,-,Consulta: Elección de turno,Módulo de curso visto,The user with id 135 viewed the choice activity with course module id 37576.,186.22.19.24
"27/03/23, 20:40:22",Hypno,-,Tarea: Entrega 1,Asignación de marcador de conjunto de lote vista,The user with id 97 viewed the batch set marker allocation for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:40:21",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:40:20",Jolteon,-,Consulta: Elección de turno,Módulo de curso visto,The user with id 135 viewed the choice activity with course module id 37576.,186.22.19.24
"27/03/23, 20:40:09",Jolteon,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 135 viewed the course with id 1159.,186.22.19.24
"27/03/23, 20:40:03",Jolteon,-,Cuestionario: Repaso clase 2 - Turno tarde,Módulo de curso visto,The user with id 135 viewed the quiz activity with course module id 37314.,186.22.19.24
"27/03/23, 20:39:57",Hypno,-,Tarea: Entrega 1,Visualización de las Calificaciones,The user with id 97 viewed the grading table for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:39:56",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:39:56",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:39:34",Jolteon,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 135 viewed the course with id 1159.,186.22.19.24
"27/03/23, 20:39:27",Jolteon,-,Foro: Avisos,Módulo de curso visto,The user with id 135 viewed the forum activity with course module id 36881.,186.22.19.24
"27/03/23, 20:39:27",Jolteon,-,Foro: Avisos,Módulo de curso visto,The user with id 135 viewed the forum activity with course module id 36881.,186.22.19.24
"27/03/23, 20:39:18",Hypno,-,Tarea: Entrega 1,Visualización de las Calificaciones,The user with id 97 viewed the grading table for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:39:17",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:39:17",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:38:59",Jolteon,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 135 viewed the course with id 1159.,186.22.19.24
"27/03/23, 20:38:56",Clefairy,Kabutops,Tarea: Entrega 1,Formulario de calificaciones visto,The user with id 35 viewed the grading form for the user with id 141 for the assignment with course module id 37038.,190.247.86.94
"27/03/23, 20:38:55",Clefairy,Paras,Tarea: Entrega 1,Se ha calificado el envío.,The user with id 35 has graded the submission 59741 for the user with id 46 for the assignment with course module id 37038.,190.247.86.94
"27/03/23, 20:38:55",Clefairy,Paras,Tarea: Entrega 1,El estado del flujo de trabajo ha sido actualizado.,The user with id 35 has set the workflow state of the user with id 46 to the state readyforrelease for the assignment with course module id 37038.,190.247.86.94
"27/03/23, 20:38:48",Hypno,-,Tarea: Entrega 1,Visualización de las Calificaciones,The user with id 97 viewed the grading table for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:38:48",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:38:48",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:38:39",Hypno,-,Tarea: Entrega 1,Visualización de las Calificaciones,The user with id 97 viewed the grading table for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:38:39",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:38:39",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:38:15",Hypno,-,Tarea: Entrega 1,Visualización de las Calificaciones,The user with id 97 viewed the grading table for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:38:15",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:38:14",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
"27/03/23, 20:37:57",Hypno,-,Tarea: Entrega 1,Visualización de las Calificaciones,The user with id 97 viewed the grading table for the assignment with course module id 37038.,190.19.24.34
"27/03/23, 20:37:57",Hypno,-,Tarea: Entrega 1,Módulo de curso visto,The user with id 97 viewed the assign activity with course module id 37038.,190.19.24.34
